Map,Treatment,Date Treated,Date Sampled,Days Post,weeks post,Basin Location,No larvae,Early,Late,Pupae,Emerged,,,,,
C-03,Sumilarv 3 WSP,6/8/2022,7/7/2022,29,5,Parkside & Lake,0,1,1,4,0,,,,,
C-03,Sumilarv 3 WSP,6/8/2022,7/7/2022,29,5,Parkside & Lake,0,1,1,3,0,,,,,
C-03,Sumilarv 3 WSP,6/8/2022,7/7/2022,29,5,Parkside & Lake,0,1,1,0,NA,,,,,
C-03,Sumilarv 3 WSP,6/8/2022,7/7/2022,29,5,Greenwood & Parkside,0,1,1,0,NA,,,,,
C-03,Sumilarv 3 WSP,6/8/2022,7/7/2022,29,5,Greenwood & Parkside,0,1,1,0,NA,,,,,
C-03,Sumilarv 3 WSP,6/8/2022,7/7/2022,29,5,Greenwood & Parkside,0,1,1,9,0,,,,,
C-03,Sumilarv 3 WSP,6/8/2022,7/7/2022,29,5,Greenwood & Parkside,0,1,1,0,NA,,,,,
C-03,Sumilarv 3 WSP,6/8/2022,7/7/2022,29,5,Greenwood & Major,0,1,1,0,NA,,,,,
C-03,Sumilarv 3 WSP,6/8/2022,7/7/2022,29,5,Greenwood & Major,0,0,1,0,NA,,,,,
C-03,Sumilarv 3 WSP,6/8/2022,7/7/2022,29,5,Greenwood & Major,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,6/8/2022,7/7/2022,29,5,Greenwood & Major,0,1,1,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,990 Raleigh,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,990 Raleigh,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,974 Raleigh,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,974 Raleigh,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,Baffin & Raleigh,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,Baffin & Raleigh,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,Baffin & Raleigh,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,Baffin & Raleigh,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,1461 Baffin,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,1461 Baffin,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,1440 Baffin,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,1440 Baffin,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,1440 Baffin,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,1425 Baffin,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,Drake & Baffin,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,Drake & Baffin,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,Drake & Baffin,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,Drake & Baffin,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,Drake & Baffin,1,0,0,0,NA,,,,,
B-17,Sumilarv 3 WSP,4/12/2023,5/15/2023,33,5,Drake & Baffin,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,2101 Birchwood,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,2101 Birchwood,0,1,1,15,0,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,2120 Birchwood,0,1,1,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,2120 Birchwood,0,1,1,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,2135 Birchwood,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,Birchwood & Ouilmette,0,1,1,11,0,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,Birchwood & Ouilmette,0,1,1,3,0,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,Birchwood & Hunter,0,1,1,155,0,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,2321 Birchwood,0,1,1,15,0,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,Birchwood & Illinois,0,1,1,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,Birchwood & Illinois,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,Birchwood & Illinois,0,1,1,37,0,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,Birchwood & Illinois,0,1,1,6,0,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,Birchwood & Illinois,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,Birchwood & Illinois,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,2435 Birchwood,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,2450 Birchwood,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,2450 Birchwood,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,2437 Cardinal,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,7/10/2023,34,5,2437 Cardinal,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,4001 Estes,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,4001 Estes,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,Keystone & Estes,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,Keystone & Estes,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,Keystone & Estes,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,Keystone & Estes,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,Keystone & Estes,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,Keystone & Estes,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,7030 Keystone,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,7030 Keystone,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,Keystone & Lunt,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,Keystone & Lunt,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,Keystone & Lunt,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,Keystone & Lunt,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,Keystone & Lunt,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,Keystone & Lunt,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,Keystone & Morse,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,Keystone & Morse,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,Keystone & Morse,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/20/2022,5/26/2022,36,6,Keystone & Morse,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,Washington & Ridge,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,Washington & Ridge,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,1739 Washington,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,17th & Washington,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,17th & Washington,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,17th & Washington,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,17th & Washington,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,17th & Washington,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,Spencer & 17th,0,1,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,Spencer & 17th,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,Spencer & 17th,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,Spencer & 17th,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,Spencer & 17th,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,Spencer & 17th,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,Spencer & 17th,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,Spencer & 17th,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,Spencer & 16th,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,Spencer & 16th,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,Spencer & 16th,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,5/16/2023,36,6,Spencer & 16th,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Laclaire & Fitch,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Laclaire & Fitch,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Laclaire & Fitch,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Laclaire & Fitch,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,5032 Fitch,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,5032 Fitch,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,5032 Fitch,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Estes & Lavergne,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Estes & Lavergne,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Estes & Lavergne,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Estes & LeClaire,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Estes & LeClaire,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Fairview & LeClaire,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Fairview & LeClaire,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Fairview & LeClaire,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Fairview & LeClaire,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Fairview & LeClaire,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Fairview & Lavergne,0,1,1,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Fairview & Lavergne,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,4/26/2022,6/2/2022,37,6,Fairview & Lavergne,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,2236 Swainwood,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,Swainwood & Pinehurst,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,Swainwood & Pinehurst,0,0,1,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,1323 Pinehurst,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,1323 Pinehurst,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,2230 Silverpine,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,2230 Silverpine,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,2241 Silverpine,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,2241 Silverpine,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,Swainwood & Alvin,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,Swainwood & Alvin,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,Swainwood & Alvin,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,2110 Swainwood,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,1350 Buttonwood,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,1350 Buttonwood,0,1,1,1,0,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,Before Swainwood & Swainwood,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,1319 Swainwood,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,1331 Swainwood,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,1305 Swainwood,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/6/2023,7/17/2023,41,6,1246 Swainwood,1,0,0,0,NA,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Harding & Foster,0,1,1,2,0,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Harding & Foster,0,1,1,15,0,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Harding & Emerson,0,1,1,0,NA,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Harding & Emerson,0,1,1,148,0,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Harding & Emerson,0,1,1,2,0,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Lyons & Harding,0,1,1,0,NA,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Lyons & Harding,0,1,1,0,NA,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Lyons & Harding,0,1,1,2,0,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Lyons & Springfield,0,1,1,7,0,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Springfield & Emerson,0,1,1,1,0,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Springfield & Emerson,0,1,1,13,0,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Foster & Springfield,0,1,1,31,0,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Foster & Springfield,0,1,1,0,NA,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Avers & Foster,0,1,1,7,0,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Avers & Foster,0,1,1,2,0,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Avers & Foster,0,1,1,0,NA,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,Avers & Foster,0,1,1,17,0,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,9401 Avers,1,0,0,0,NA,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,9401 Avers,0,1,1,10,0,,,,,
C-06,Sumilarv 3 WSP,6/8/2022,7/21/2022,43,7,9401 Avers,0,1,1,1,0,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,7214 Kildare,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,7214 Kildare,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,Chase & Kildare,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,Chase & Kildare,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,Chase & Kildare,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,Chase & Kildare,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,Chase & Kildare,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,7330 Kildare,0,1,1,3,2,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,7330 Kildare,0,1,1,54,0,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,Kildare & Jarvis,0,1,1,1,1,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,Kildare & Jarvis,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,Kildare & Jarvis,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,7436 Kildare,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,7436 Kildare,0,0,1,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,Kildare & Birchwood,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,Kildare & Birchwood,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,Kildare & Birchwood,0,0,1,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,Kildare & Birchwood,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,Kildare & Howard S,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,7/18/2023,43,7,Kildare & Howard S,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,Payne & Hartrey,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,Payne & Hartrey,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,Payne & Hartrey,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,Payne & Hartrey,0,1,1,17,0,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,2153 Hartrey,0,1,1,6,0,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,2153 Hartrey,0,1,1,1,0,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,Hartrey & Noyes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,Hartrey & Noyes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,Hartrey & Noyes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,Hartrey & Noyes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,Hartrey & Noyes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,2127 Hartrey,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,2127 Hartrey,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,2127 Hartrey,0,1,1,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,Hartrey & Grant,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,Hartrey & Grant,0,1,1,13,7,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,2322 Hartrey,0,1,1,1,0,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,Hartrey & Colfax,0,1,1,23,20,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,Hartrey & Colfax,0,1,1,1,0,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,7/19/2023,43,7,Hartrey & Colfax,0,1,1,6,0,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Christiana & North Shore,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Christiana & North Shore,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Christiana & North Shore,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Christiana & Rance,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Christiana & Rance,0,1,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Christiana & Albion,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Christiana & Albion,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Christiana & Albion,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Christiana & Albion,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Spaulding & Albion,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Spaulding & Arthur,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Spaulding & Arthur,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Spaulding & Arthur,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Christiana & Arthur,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Christiana & Arthur,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Christiana & Arthur,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Christiana & Arthur,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Kimball & Arthur,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Kimball & Arthur,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/12/2022,5/26/2022,44,7,Kimball & Arthur,1,0,0,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,710 Rosedale,1,0,0,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,712 Rosedale,1,0,0,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,615 Rosedale,1,0,0,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,615 Rosedale,1,0,0,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,609 Rosedale,1,0,0,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,609 Rosedale,1,0,0,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,3609 Linneman,1,0,0,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,Linneman & Revere,1,0,0,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,Linneman & Revere,0,0,1,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,Linneman & Revere,1,0,0,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,Meadow Ln & Dr,0,1,1,1,0,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,Meadow Ln & Dr,0,1,1,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,Meadow Ln & Dr,0,1,1,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,Meadow Ln & Dr,1,0,0,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,Meadow Ln & Dr,1,0,0,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,Meadow Ln & Dr,1,0,0,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,608 Meadow Dr,1,0,0,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,608 Meadow Dr,0,1,1,0,NA,,,,,
B-9,Sumilarv 3 WSP,5/23/2022,7/7/2022,45,7,610 Revere,1,0,0,0,NA,,,,,
